region,point,lower,upper,mid_lower,mid_upper,central_lower,central_upper,metric,Expected change in daily cases
Cerquilho,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Chapadinha,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Chapecó,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Charqueadas,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Chupinguaia,1,0.8,1.1,1,1,1,1,Effective reproduction no.,Unsure
Cianorte,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Cidade Ocidental,1,0.7,1.4,0.9,1.1,1,1.1,Effective reproduction no.,Unsure
Coaraci,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Cocal do Sul,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Cocalzinho de Goiás,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Coelho Neto,1,0,3,0,1,0,0,New confirmed cases by infection date,Decreasing
Colinas,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Colinas do Tocantins,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Colméia,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Colombo,1,1,1,1,1,1,1,Effective reproduction no.,Unsure
Conceição da Feira,1,0,2,1,1,1,1,New confirmed cases by infection date,Likely decreasing
Conceição de Macabu,1,0.9,1.2,1,1.1,1,1.1,Effective reproduction no.,Unsure
Conceição do Coité,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Conceição do Mato Dentro,1,0,4,0,1,0,0,New confirmed cases by infection date,Decreasing
Concórdia,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Conde,1,1,1,1,1,1,1,Effective reproduction no.,Decreasing
Conselheiro Lafaiete,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Conselheiro Pena,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Cordeirópolis,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Coroatá,1,0.8,1.2,1,1.1,1,1.1,Effective reproduction no.,Unsure
Correntina,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Corumbá,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Coruripe,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Cosmorama,1,0,1,0,1,0,1,New confirmed cases by infection date,Decreasing
Costa Marques,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Costa Rica,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Coxim,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Cravinhos,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Criciúma,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Cristalina,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Crixás,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Cruz das Almas,1,0,3,1,2,1,1,New confirmed cases by infection date,Decreasing
Cruzeiro do Sul,1,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Curitiba,1,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Curuçá,1,0,3,1,1,1,1,New confirmed cases by infection date,Likely decreasing
Curvelo,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Cândido Mota,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Cândido Sales,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Cícero Dantas,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Delta,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Demerval Lobão,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Descalvado,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Diadema,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Decreasing
Diamante,1,0,1,0,1,0,1,New confirmed cases by infection date,Decreasing
Dianópolis,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Dias d'Ávila,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Divinópolis,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Divinópolis do Tocantins,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Dois Córregos,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Dois Irmãos,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Dois Irmãos do Buriti,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Dois Vizinhos,1,0.9,1.1,1,1.1,1,1.1,Effective reproduction no.,Unsure
Dom Eliseu,1,0,4,0,1,0,1,New confirmed cases by infection date,Likely decreasing
Domingos Martins,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Dourados,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Dracena,1,1,1,1,1,1,1,Effective reproduction no.,Unsure
Dumont,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Duque de Caxias,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Edéia,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Eirunepé,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Eldorado,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Elias Fausto,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Encantado,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Engenheiro Coelho,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Erechim,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Esperança,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Increasing
Espírito Santo do Pinhal,1,1,1,1,1,1,1,Effective reproduction no.,Unsure
Estreito,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Estrela,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Estrela d'Oeste,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Estância Velha,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Extrema,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Faxinal dos Guedes,1,0.8,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Fazenda Rio Grande,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Feira Grande,1,0,1,0,1,0,0,New confirmed cases by infection date,Decreasing
Feira Nova do Maranhão,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Feliz,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Fernandópolis,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Ferraz de Vasconcelos,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Flores da Cunha,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Floresta Azul,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Floriano,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Florianópolis,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Formiga,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Formosa,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Formosa da Serra Negra,1,0.9,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Formosa do Rio Preto,1,0.9,1.2,1,1.1,1,1.1,Effective reproduction no.,Unsure
Formoso do Araguaia,1,0.8,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Forquilhinha,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Fortaleza,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Fortuna,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Foz do Iguaçu,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Fraiburgo,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Franca,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Francisco Beltrão,1,1,1,1,1,1,1,Effective reproduction no.,Unsure
Frederico Westphalen,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Frei Paulo,1,0,3,0,1,0,0,New confirmed cases by infection date,Decreasing
Frutal,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Gandu,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Garanhuns,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Increasing
Garibaldi,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Garopaba,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Garuva,1,0,1,0,1,1,1,New confirmed cases by infection date,Decreasing
Goianira,1,0,3,0,1,1,1,New confirmed cases by infection date,Decreasing
Goianápolis,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Goiatuba,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Governador Lindenberg,1,0.8,1.1,1,1,1,1,Effective reproduction no.,Unsure
Governador Valadares,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Grajaú,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Gramado,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Gravatal,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Graça,1,0,3,0,1,0,0,New confirmed cases by infection date,Decreasing
Guaiçara,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Guapimirim,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Guaporé,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Guaraci,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Guaramirim,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Guarapari,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Guarapuava,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Guararema,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Guaratinga,1,0,3,1,2,1,2,New confirmed cases by infection date,Decreasing
Guaratinguetá,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Guaratuba,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Guarujá,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Guarulhos,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Decreasing
Guará,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Guaxupé,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Guaíra,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Increasing
Gurupi,1,0.9,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Herval d'Oeste,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Hidrolândia,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Holambra,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Humaitá,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Iacanga,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Ibateguara,1,0,4,0,1,0,0,New confirmed cases by infection date,Likely decreasing
Ibicaraí,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Ibicuí,1,0,4,0,1,0,0,New confirmed cases by infection date,Likely decreasing
Ibiporã,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Ibiraçu,1,0,3,0,1,1,1,New confirmed cases by infection date,Decreasing
Ibirité,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Ibirá,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Ibitinga,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Decreasing
Ibiúna,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Icapuí,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Iconha,1,0,2,0,1,0,0,New confirmed cases by infection date,Decreasing
Igarapava,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Igarassu,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Igaraçu do Tietê,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Iguatu,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Ilha Solteira,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Ilhéus,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Unsure
Imbaú,1,0,2,0,1,1,1,New confirmed cases by infection date,Decreasing
Imbituba,1,0.9,1.1,1,1.1,1,1.1,Effective reproduction no.,Unsure
Inhambupe,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Inhapim,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Inhumas,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Ipameri,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Ipatinga,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Ipirá,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Ipojuca,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Iporá,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Ipu,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Ipuã,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Iranduba,1,1,1,1,1,1,1,Effective reproduction no.,Unsure
Irará,1,0,1,0,1,0,1,New confirmed cases by infection date,Decreasing
Irati,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Irecê,1,0.7,1.3,0.9,1.1,1,1.1,Effective reproduction no.,Unsure
Itaberaí,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itabira,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Itabuna,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Itacoatiara,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Itagibá,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Itaguari,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itaituba,1,0.8,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Itajaí,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itajobi,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Itajubá,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Itajuípe,1,0,3,1,2,1,1,New confirmed cases by infection date,Decreasing
Itanhaém,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Itanhém,1,0.6,1.4,0.8,1.2,1,1.1,Effective reproduction no.,Unsure
Itapajé,1,0,3,0,1,1,1,New confirmed cases by infection date,Decreasing
Itapemirim,1,0.8,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Itapetinga,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itapetininga,1,1,1,1,1,1,1,Effective reproduction no.,Unsure
Itapeva,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itapicuru,1,0,4,0,1,0,0,New confirmed cases by infection date,Decreasing
Itapira,1,0.9,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Itapiranga,1,0,2,0,1,0,1,New confirmed cases by infection date,Decreasing
Itapitanga,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itaporanga d'Ajuda,1,0,3,0,1,0,0,New confirmed cases by infection date,Decreasing
Itapoá,1,0,4,0,1,0,1,New confirmed cases by infection date,Likely decreasing
Itapuranga,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itaqui,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itarantim,1,0,5,0,1,0,1,New confirmed cases by infection date,Likely decreasing
Itatiaia,1,0,4,0,2,1,1,New confirmed cases by infection date,Likely decreasing
Itatiba,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Itobi,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itororó,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itu,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Itueta,1,0.9,1.1,1,1.1,1,1.1,Effective reproduction no.,Unsure
Itupeva,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Ivaiporã,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Içara,1,0.8,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Jaboatão dos Guararapes,1,1,1,1,1,1,1,Effective reproduction no.,Unsure
Jaboticabal,1,1,1,1,1,1,1,Effective reproduction no.,Unsure
Jacarezinho,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Jacareí,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Jaci,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Likely decreasing
Jacobina,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Jacupiranga,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Jacutinga,1,0,3,0,2,1,1,New confirmed cases by infection date,Likely decreasing
Jaguaquara,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jaguaribe,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jaguariúna,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jaguaruana,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Jaguaruna,1,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Jaguaré,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jales,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Janaúba,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jandaia,1,0.8,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Jandaia do Sul,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Jaraguá do Sul,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jardinópolis,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jataizinho,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jataí,1,0.9,1.2,1,1.1,1,1.1,Effective reproduction no.,Unsure
Jaú,1,0.9,1.1,1,1.1,1,1.1,Effective reproduction no.,Unsure
Jeremoabo,1,0,3,1,2,1,1,New confirmed cases by infection date,Decreasing
Ji-Paraná,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Joaquim Gomes,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Joaquim Pires,1,0,3,0,1,0,0,New confirmed cases by infection date,Decreasing
Joaçaba,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Joinville,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
José Boiteux,1,0,3,0,1,0,1,New confirmed cases by infection date,Likely decreasing
José Bonifácio,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
José de Freitas,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
João Monlevade,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
João Pessoa,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Juatuba,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jucurutu,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Jucás,1,0,1,0,1,1,1,New confirmed cases by infection date,Decreasing
Juiz de Fora,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jundiaí,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Juquitiba,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Juquiá,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Juruti,1,0.9,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Ladário,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Lago da Pedra,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Lagoa da Confusão,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Lagoa da Prata,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Lagoa do Barro do Piauí,1,0.8,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Laguna,1,0.9,1.1,1,1.1,1,1.1,Effective reproduction no.,Unsure
Lajeado,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Laranjal Paulista,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Laranjal do Jari,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Lauro de Freitas,1,0.7,1.2,0.9,1.1,0.9,1,Effective reproduction no.,Unsure
Leme,1,0.7,1.2,0.9,1.1,0.9,1,Effective reproduction no.,Unsure
Lençóis Paulista,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Limeira,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Limoeiro de Anadia,1,0,3,1,2,1,1,New confirmed cases by infection date,Likely decreasing
Lorena,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Louveira,1,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Lucena,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Luziânia,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Luís Eduardo Magalhães,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Unsure
Macapá,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Macarani,1,0.7,1.1,0.9,1.1,1,1,Effective reproduction no.,Unsure
Macatuba,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Macaé,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Maceió,1,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Machadinho D'Oeste,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Madre de Deus,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Mafra,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Mairiporã,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Mamanguape,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Manacapuru,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Manaus,1,1,1,1,1,1,1,Effective reproduction no.,Likely increasing
Mandaguari,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Mandaguaçu,1,0.8,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Mandirituba,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Mangaratiba,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Manhuaçu,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Manhumirim,1,0,4,0,1,0,0,New confirmed cases by infection date,Decreasing
Manicoré,1,0,4,1,2,1,1,New confirmed cases by infection date,Decreasing
Mantena,1,0.8,1.1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Marabá,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Maracaju,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Maracás,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Maragogipe,1,0,2,0,1,1,1,New confirmed cases by infection date,Decreasing
Marataízes,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Marau,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Maraú,1,0.9,1.09,0.97,1.02,0.99,1.01,Effective reproduction no.,Unsure
Marcação,1,0,3,1,2,1,1,New confirmed cases by infection date,Decreasing
Marechal Floriano,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Mari,1,0,4,0,2,1,1,New confirmed cases by infection date,Decreasing
Marialva,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Maricá,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Maringá,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Marituba,1,0.9,1.1,1,1.1,1,1.1,Effective reproduction no.,Unsure
Marília,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Massaranduba,1,0,2,0,1,1,1,New confirmed cases by infection date,Decreasing
Mata de São João,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Matelândia,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Matias Olímpio,1,0,3,0,1,0,0,New confirmed cases by infection date,Likely decreasing
Matozinhos,1,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Matriz de Camaragibe,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Mauriti,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Mauá,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Mazagão,1,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Medianeira,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Mesquita,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Messias,1,0,2,0,1,1,1,New confirmed cases by infection date,Decreasing
Miguelópolis,1,0.9,1.2,1,1.1,1,1.1,Effective reproduction no.,Unsure
Milagres,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Mimoso do Sul,1,0,3,1,2,1,1,New confirmed cases by infection date,Decreasing
