region,point,lower,upper,mid_lower,mid_upper,central_lower,central_upper,metric,Expected change in daily cases
Coari,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Cocal do Sul,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Cocalzinho de Goiás,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Colinas,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Colinas do Tocantins,1,0.9,1.2,1,1.1,1,1,Effective reproduction no.,Unsure
Colméia,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Colombo,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Conceição da Feira,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Conceição das Alagoas,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Conceição de Macabu,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Conceição do Almeida,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Conceição do Coité,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Conceição do Jacuípe,1,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Conceição do Mato Dentro,1,0,4,0,1,1,1,New confirmed cases by infection date,Likely decreasing
Conchal,1,1,3,1,2,1,1,New confirmed cases by infection date,Decreasing
Concórdia,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Conde,1,1,1,1,1,1,1,New confirmed cases by infection date,Decreasing
Conde,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Decreasing
Conselheiro Lafaiete,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Conselheiro Pena,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Contagem,1,0.7,1.2,0.8,1,0.9,1,Effective reproduction no.,Unsure
Cordeirópolis,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Correia Pinto,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Correntina,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Corumbá,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Coruripe,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Cosmorama,1,0,1,0,1,0,1,New confirmed cases by infection date,Decreasing
Costa Marques,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Coxim,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Cravinhos,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Criciúma,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Cristalina,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Crixás,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Cruzeiro,1,0,6,0,1,0,0,New confirmed cases by infection date,Decreasing
Cruzeiro do Sul,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Curionópolis,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Curitiba,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Curitibanos,1,0.8,1.1,1,1,1,1,Effective reproduction no.,Unsure
Curvelo,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Cândido Mota,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Cândido Sales,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Cícero Dantas,1,0.9,1.2,1,1.1,1,1.1,Effective reproduction no.,Unsure
Delta,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Demerval Lobão,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Descalvado,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Diamante,1,0,2,0,1,1,1,New confirmed cases by infection date,Decreasing
Dianópolis,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Dias d'Ávila,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Divinópolis,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Divinópolis do Tocantins,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Dois Córregos,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Dois Irmãos,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Dois Irmãos do Buriti,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Dois Vizinhos,1,0.8,1.2,1,1.1,1,1.1,Effective reproduction no.,Unsure
Dom Eliseu,1,0,5,0,1,0,0,New confirmed cases by infection date,Likely decreasing
Domingos Martins,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Dourados,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Dracena,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Dumont,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Duque de Caxias,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Edéia,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Eldorado,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Elias Fausto,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Encantado,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Engenheiro Coelho,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Epitaciolândia,1,0,3,0,1,0,0,New confirmed cases by infection date,Decreasing
Erechim,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Esperança,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Esplanada,1,0,2,0,1,1,1,New confirmed cases by infection date,Decreasing
Espírito Santo do Pinhal,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Esteio,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Estreito,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Estrela,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Estrela d'Oeste,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Estância Velha,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Eusébio,1,1,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Extrema,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Faxinal dos Guedes,1,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Feira Grande,1,0,1,0,1,0,0,New confirmed cases by infection date,Decreasing
Feira Nova do Maranhão,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Feira de Santana,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Feliz,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Fernandópolis,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Ferraz de Vasconcelos,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Flores da Cunha,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Floresta Azul,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Florestópolis,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Floriano,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Florianópolis,1,0.9,1.1,1,1.1,1,1.1,Effective reproduction no.,Unsure
Formiga,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Formoso do Araguaia,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Fortaleza,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Decreasing
Fortuna,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Foz do Iguaçu,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Fraiburgo,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Francisco Beltrão,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Frederico Westphalen,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Frei Paulo,1,0,2,0,1,0,1,New confirmed cases by infection date,Decreasing
Frutal,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Gandu,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Garanhuns,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Garibaldi,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Garopaba,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Garuva,1,0,3,0,1,0,0,New confirmed cases by infection date,Decreasing
Garça,1,0.8,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Goianápolis,1,0.9,1.2,1,1.1,1,1.1,Effective reproduction no.,Unsure
Goiatuba,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Goiânia,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Governador Lindenberg,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Governador Valadares,1,0.8,1.3,0.9,1.1,1,1.1,Effective reproduction no.,Unsure
Grajaú,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Decreasing
Gramado,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Gravatal,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Graça,1,0,3,0,1,0,0,New confirmed cases by infection date,Likely decreasing
Guaiçara,1,0,1,0,1,0,1,New confirmed cases by infection date,Decreasing
Guajará,1,0,2,0,1,0,0,New confirmed cases by infection date,Decreasing
Guapimirim,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Guaporé,1,1,1,1,1,1,1,Effective reproduction no.,Unsure
Guarabira,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Decreasing
Guaramirim,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Guarapuava,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Guararapes,1,0,1,1,1,1,1,New confirmed cases by infection date,Decreasing
Guararema,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Guaratinguetá,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Guaratuba,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Guarujá,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Guarulhos,1,0.9,1,1,1,1,1,Effective reproduction no.,Decreasing
Guará,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Guaxupé,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Guaíra,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Gurupi,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Herval d'Oeste,1,0.8,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Hidrolândia,1,1,1,1,1,1,1,Effective reproduction no.,Likely increasing
Holambra,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Humaitá,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Iacanga,1,0,1,1,1,1,1,New confirmed cases by infection date,Decreasing
Ibateguara,1,0,4,0,1,0,0,New confirmed cases by infection date,Likely decreasing
Ibiapina,1,0.9,1.2,1,1.1,1,1.1,Effective reproduction no.,Unsure
Ibicaraí,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Ibiporã,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Ibirapitanga,1,0,5,0,1,0,0,New confirmed cases by infection date,Decreasing
Ibiraçu,1,0,3,0,1,1,1,New confirmed cases by infection date,Decreasing
Ibirité,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Ibirá,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Ibitinga,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Ibiúna,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Icapuí,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Iconha,1,0,2,0,1,0,1,New confirmed cases by infection date,Decreasing
Igarapava,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Igarassu,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Igaraçu do Tietê,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Igreja Nova,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Igrejinha,1,0.9,1.2,1,1.1,1,1.1,Effective reproduction no.,Unsure
Iguatu,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Ijuí,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Ilha Solteira,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Ilhéus,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Imbaú,1,0,2,0,1,0,1,New confirmed cases by infection date,Decreasing
Imbituba,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Inhapim,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Inhumas,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Ipameri,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Ipatinga,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Ipirá,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Ipojuca,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Iporá,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Ipu,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Ipuã,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Iranduba,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Irecê,1,1,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Itabaianinha,1,0,2,0,1,0,0,New confirmed cases by infection date,Decreasing
Itaberaí,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itabira,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itabirito,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itaboraí,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itabuna,1,0.8,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Itacoatiara,1,0,3,1,2,1,1,New confirmed cases by infection date,Likely decreasing
Itagi,1,0.8,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Itagibá,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Itaguari,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itaituba,1,0.9,1.2,1,1.1,1,1.1,Effective reproduction no.,Unsure
Itajaí,1,0.8,1.2,1,1.1,1,1.1,Effective reproduction no.,Unsure
Itajobi,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itajubá,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itamonte,1,0.9,1.1,1,1.1,1,1.1,Effective reproduction no.,Unsure
Itanhaém,1,0.9,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Itanhém,1,0.6,1.4,0.8,1.2,1,1.1,Effective reproduction no.,Unsure
Itapajé,1,0,3,0,1,1,1,New confirmed cases by infection date,Decreasing
Itapemirim,1,0.8,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itaperuna,1,0.9,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Itapetininga,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Itapeva,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itapicuru,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Itapiranga,1,0,3,0,1,0,0,New confirmed cases by infection date,Likely decreasing
Itapitanga,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itapororoca,1,0,4,1,2,1,1,New confirmed cases by infection date,Decreasing
Itapoá,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Itapuranga,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itapuí,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Itaqui,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itarema,1,0,2,0,1,1,1,New confirmed cases by infection date,Decreasing
Itatiaia,1,0.8,1.1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Itatiba,1,0.8,1.2,0.9,1.1,1,1,Effective reproduction no.,Unsure
Itororó,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Itu,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Decreasing
Itupeva,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Ivaiporã,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jaboticabal,1,1,1,1,1,1,1,Effective reproduction no.,Unsure
Jacareí,1,0.9,1,1,1,1,1,Effective reproduction no.,Decreasing
Jaci,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Jacobina,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jacutinga,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Jaguapitã,1,0,2,0,1,0,0,New confirmed cases by infection date,Decreasing
Jaguaquara,1,0.8,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Jaguarari,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Jaguaretama,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Jaguaribe,1,0.8,1.2,0.9,1.1,1,1,Effective reproduction no.,Unsure
Jaguariúna,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jaguaré,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jales,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Janaúba,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jandaia,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jandaia do Sul,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jandira,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Jaraguá do Sul,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jardinópolis,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Jaru,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Jataizinho,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jataí,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Jaú,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Ji-Paraná,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Jijoca de Jericoacoara,1,0,3,1,1,1,1,New confirmed cases by infection date,Decreasing
Joaquim Gomes,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Joaquim Pires,1,0,3,0,1,0,0,New confirmed cases by infection date,Decreasing
Joaçaba,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
José Boiteux,1,0,4,0,1,0,0,New confirmed cases by infection date,Likely decreasing
José Bonifácio,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
João Monlevade,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Juatuba,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Jucurutu,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Jucás,1,0,1,0,1,1,1,New confirmed cases by infection date,Decreasing
Juiz de Fora,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Juquiá,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Juruti,1,0.8,1.1,0.9,1,0.9,1,Effective reproduction no.,Unsure
Ladário,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Lago da Pedra,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Lagoa Santa,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Lagoa da Confusão,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Lagoa da Prata,1,0.8,1.2,1,1.1,1,1,Effective reproduction no.,Unsure
Lagoa do Barro do Piauí,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Lajeado,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Lapa,1,0.9,1.1,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Laranjal Paulista,1,1,1.2,1,1.1,1,1.1,Effective reproduction no.,Likely increasing
Laranjal do Jari,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Lauro de Freitas,1,0.7,1.3,0.8,1.1,0.9,1,Effective reproduction no.,Unsure
Leme,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Lençóis Paulista,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Limeira,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Linhares,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Lorena,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Lucena,1,0,2,0,1,1,1,New confirmed cases by infection date,Likely decreasing
Luzilândia,1,0,2,0,1,0,0,New confirmed cases by infection date,Decreasing
Luziânia,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Luís Eduardo Magalhães,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Macapá,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Macarani,1,0,14,0,1,0,0,New confirmed cases by infection date,Likely decreasing
Macatuba,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Macaé,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Maceió,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Machadinho D'Oeste,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Madre de Deus,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Mafra,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Mairiporã,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Mamanguape,1,0.9,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Manacapuru,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Manaus,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Mangaratiba,1,0.9,1.2,1,1.1,1,1,Effective reproduction no.,Unsure
Manhuaçu,1,0.8,1.2,0.9,1.1,0.9,1,Effective reproduction no.,Unsure
Manhumirim,1,0,2,0,1,0,1,New confirmed cases by infection date,Decreasing
Maracaju,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Maracás,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Maragogipe,1,0,3,1,2,1,1,New confirmed cases by infection date,Decreasing
Marataízes,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Marau,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Unsure
Maraú,1,0.9,1.09,0.97,1.02,0.99,1.01,Effective reproduction no.,Unsure
Marechal Deodoro,1,0.9,1.1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Marechal Floriano,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Mari,1,0,2,0,1,0,1,New confirmed cases by infection date,Decreasing
Marialva,1,1,1.1,1,1.1,1,1,Effective reproduction no.,Likely increasing
Maricá,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Marília,1,1,1.1,1,1,1,1,Effective reproduction no.,Likely increasing
Massaranduba,1,0,3,1,2,1,1,New confirmed cases by infection date,Decreasing
Mata de São João,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Matelândia,1,0,2,1,1,1,1,New confirmed cases by infection date,Decreasing
Matias Olímpio,1,0,4,0,1,0,1,New confirmed cases by infection date,Likely decreasing
Matozinhos,1,0.9,1.1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Mauriti,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Mauá,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Mauá da Serra,1,0.9,1.1,1,1.1,1,1,Effective reproduction no.,Unsure
Medianeira,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Mesquita,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Milagres,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Mimoso do Sul,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Miracema,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Miracema do Tocantins,1,0.9,1.1,1,1,1,1,Effective reproduction no.,Unsure
Miranda,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Mirandópolis,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Miranorte,1,0.9,1.2,1,1.1,1,1.1,Effective reproduction no.,Unsure
Mirassol,1,1,1.1,1,1,1,1,Effective reproduction no.,Unsure
Mogi Guaçu,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Mogi Mirim,1,0.9,1,0.9,1,1,1,Effective reproduction no.,Likely decreasing
Mogi das Cruzes,1,0.9,1,0.9,1,0.9,1,Effective reproduction no.,Likely decreasing
Mongaguá,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
Monsenhor Gil,1,0.9,1,1,1,1,1,Effective reproduction no.,Likely decreasing
Montanha,1,0.9,1,1,1,1,1,Effective reproduction no.,Unsure
